year,state,west,midwest,northeast,southeast,southwest,drought,flooding,freeze,severe storm,tropical cyclone,wildfire,winter storm,Cost,Avg_Tmp,Min_Tmp,Max_Tmp,Precip,Avg_Elevation,Unemployment,Population,Size,GDP,Inflation_Rate,Personal Income
1983,MA,0,0,1,0,0,0,0,1,0,0,0,0,100,48.1,37.9,58.3,57.05,750,6.933333333,5799407,10555,93054,0.0321,#N/A
1983,MD,0,0,1,0,0,0,0,1,0,0,0,0,100,53.7,43.5,63.9,51.59,100,6.933333333,4313327,12407,62205,0.0321,61599
1983,ME,0,0,1,0,0,0,0,0,0,0,0,0,0,41.6,31.6,51.6,54.47,500,8.283333333,1144772,35385,13239,0.0321,12074
1983,MI,0,1,0,0,0,0,0,1,0,0,0,0,100,44,34.2,53.7,34.58,350,14.48333333,9047754,96716,127754,0.0321,111141
1983,MN,0,1,0,0,0,0,0,1,0,0,0,0,100,40.8,31.2,50.4,28.88,600,7.925,4141456,86938,61950,0.0321,#N/A
1983,MO,0,1,0,0,0,1,0,1,0,0,0,0,500,53.6,42.9,64.3,41.13,900,9.958333333,4943733,69704,65538,0.0321,58375
1983,MS,0,0,0,1,0,1,1,1,0,0,0,0,5000,61.4,50.4,72.4,72.76,1200,11.96666667,2567717,48431,25967,0.0321,22005
1983,MT,1,0,0,0,0,0,1,1,0,0,0,0,100,41.6,29.9,53.3,17.37,800,8.741666667,814031,147042,10584,0.0321,8998
1983,NC,0,0,0,1,0,1,0,1,0,0,0,0,5000,57.7,46.5,69,53.16,300,8.883333333,6077056,53818,77543,0.0321,63809
1983,ND,0,1,0,0,0,0,0,1,0,0,0,0,100,40.6,29.9,51.4,15.8,3400,5.875,676688,70700,10045,0.0321,7725
1983,NE,0,1,0,0,0,0,0,1,0,0,0,0,100,47.5,36.1,58.9,24.93,700,5.566666667,1584293,77358,21820,0.0321,18614
1983,NH,0,0,1,0,0,0,0,0,0,0,0,0,0,43.6,32.8,54.4,53.99,1900,5.5,958134,9350,12629,0.0321,12469
1983,NJ,0,0,1,0,0,0,0,1,0,0,0,0,100,52.1,41.9,62.3,57.2,2600,8.191666667,7467785,8722,117962,0.0321,112221
1983,NM,0,0,0,0,1,0,0,0,0,0,0,0,0,52.4,38.1,66.7,13.69,1000,9.708333333,1394361,121589,19882,0.0321,14548
1983,NV,1,0,0,0,0,0,0,0,0,0,0,0,0,49.1,37.3,60.8,16.53,250,9.841666667,901977,110560,15060,0.0321,12266
1983,NY,0,0,1,0,0,0,0,1,0,0,0,0,100,45.1,35.1,55.1,44.74,5700,8.883333333,17686905,54556,305288,0.0321,252337
1983,OH,0,1,0,0,0,0,0,1,0,0,0,0,250,50.4,40.2,60.7,40.17,5500,12.35,10737632,44825,144897,0.0321,130705
1983,OK,0,0,0,0,1,0,0,1,0,0,0,0,100,57.7,46.1,69.2,32.48,1000,8.108333333,3290402,69899,47701,0.0321,38619
1983,OR,1,0,0,0,0,0,1,1,0,0,0,0,250,46.5,36.4,56.6,41.9,850,10.83333333,2653066,98380,33727,0.0321,31436
1983,PA,0,0,1,0,0,0,0,1,0,0,0,0,100,48.2,37.8,58.5,46.44,1300,11.10833333,11837723,46056,152042,0.0321,#N/A
1983,PR,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,3300,#N/A,#N/A,#N/A,#N/A,0.0321,#N/A
1983,RI,0,0,1,0,0,0,0,1,0,0,0,0,100,50,40.6,59.3,60.81,1100,8.458333333,956382,1545,12323,0.0321,11849
1983,SC,0,0,0,1,0,1,0,1,0,0,0,0,500,61.4,49.7,73,52.09,#N/A,9.891666667,3234066,32020,35850,0.0321,31662
1983,SD,0,1,0,0,0,0,0,1,0,0,0,0,100,44.5,33.2,55.9,19.36,200,5.208333333,693008,77121,8123,0.0321,7132
1983,TN,0,0,0,0,1,1,0,1,0,0,0,0,500,56.3,45,67.6,54.71,350,11.65,4659749,42144,57073,0.0321,#N/A
1983,TX,0,0,0,0,1,0,0,1,0,1,0,0,10000,63.2,51,75.3,25.73,2200,8.058333333,15751676,268580,264883,0.0321,194504
1983,UT,1,0,0,0,0,0,1,1,0,0,0,0,2000,47,35.6,58.3,19.5,900,9.016666667,1594943,84898,19752,0.0321,16755
1983,VA,0,0,0,0,1,1,0,1,0,0,0,0,500,54.2,43.1,65.3,47.14,1700,6.35,5564657,42774,79439,0.0321,72303
1983,VI,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,6100,#N/A,#N/A,#N/A,#N/A,0.0321,#N/A
1983,VT,0,0,1,0,0,0,0,0,0,0,0,0,0,42.2,31.7,52.7,51.89,950,6.541666667,523302,9615,6269,0.0321,5719
1983,WA,1,0,0,0,0,0,1,1,0,0,0,0,250,46.4,37,55.8,49.82,#N/A,11.2,4300266,71300,67949,0.0321,56521
1983,WI,0,1,0,0,0,0,0,1,0,0,0,0,100,42.7,33.1,52.3,34.27,1000,9.766666667,4721438,65498,63170,0.0321,56778
1983,WV,0,0,0,0,1,0,0,1,0,0,0,0,#N/A,50.9,39.7,62,44.74,1700,17.23333333,1945061,24230,20403,0.0321,18624
1983,WY,1,0,0,0,0,0,0,1,0,0,0,0,100,40.2,28.2,52.2,18.8,1050,7.958333333,510345,97813,11578,0.0321,6482
1984,AK,1,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,1500,9.891666667,513702,663267,23787,0.043,9963
1984,AL,0,0,0,1,0,0,0,0,0,0,0,0,0,62.6,50.5,74.6,50.38,6700,11.28333333,3951820,52419,50010,0.043,42488
1984,AR,0,0,0,1,0,0,0,0,1,0,0,0,100,59.9,49,70.8,62.52,1900,8.533333333,2319768,53179,28465,0.043,24325
1984,AZ,0,0,0,0,1,0,0,0,0,0,0,0,0,59.3,45.6,72.9,16.97,500,4.958333333,3067135,113998,46135,0.043,39267
1984,CA,1,0,0,0,0,0,0,0,0,0,0,0,0,57.9,45.8,70,18.8,650,7.758333333,25844393,163695,482166,0.043,41126
1984,CO,1,0,0,0,0,0,0,0,1,0,0,0,2000,43.9,31,56.7,20.93,4100,5.491666667,3169992,104093,56230,0.043,46499
1984,CT,0,0,1,0,0,0,0,0,1,0,0,0,100,48.9,38.9,58.9,50.49,2900,4.65,3180014,5544,63618,0.043,55638
1984,DC,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,6800,#N/A,633382,#N/A,#N/A,0.043,#N/A
1984,DE,0,0,1,0,0,0,0,0,0,0,0,0,0,54.7,45,64.4,44.05,500,6.216666667,611565,2489,11925,0.043,9019
1984,FL,0,0,0,1,0,0,0,0,1,0,0,0,100,69.7,58.7,80.8,49.2,#N/A,6.591666667,11039925,65755,155993,0.043,151445
1984,GA,0,0,0,1,0,0,0,0,1,0,0,0,100,63.1,51,75.2,46.27,60,6.1,5834954,59425,88466,0.043,70880
1984,HI,1,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,100,5.45,1027922,10931,19132,0.043,15324
1984,IA,0,1,0,0,0,0,0,0,0,0,0,0,0,47.5,37,57.9,37.05,600,7.025,2858618,56271,41264,0.043,36633
1984,ID,1,0,0,0,0,0,0,0,0,0,0,0,0,40.5,29.6,51.5,26.28,3030,7.2,990839,83570,12586,0.043,10887
1984,IL,0,1,0,0,0,0,0,0,1,0,0,0,100,51.5,41.5,61.5,42.19,1100,9.133333333,11412132,57914,194244,0.043,168437
1984,IN,0,1,0,0,0,0,0,0,0,0,0,0,0,51.2,41.3,61.1,41.57,5000,8.466666667,5458322,36418,78859,0.043,67695
1984,KS,0,1,0,0,0,0,0,0,0,0,0,0,0,53.7,41.5,65.8,29.62,600,4.983333333,2424086,82276,38442,0.043,33037
1984,KY,0,0,0,1,0,0,0,0,0,0,0,0,0,55,44.3,65.7,54.09,700,9.066666667,3695453,40410,49344,0.043,40780
1984,LA,0,0,0,1,0,0,0,0,0,0,0,0,0,66.2,55.6,76.9,59.41,2000,10.20833333,4400477,51840,82623,0.043,51025
1984,MA,0,0,1,0,0,0,0,0,1,0,0,0,100,47.8,37.7,57.9,48.74,750,4.775,5840773,10555,106425,0.043,#N/A
1984,MD,0,0,1,0,0,0,0,0,1,0,0,0,100,54.2,44.3,64,45.62,100,5.341666667,4365243,12407,69920,0.043,68536
1984,ME,0,0,1,0,0,0,0,0,0,0,0,0,0,41.2,31,51.4,42.51,500,6.125,1155635,35385,14897,0.043,13437
1984,MI,0,1,0,0,0,0,0,0,0,0,0,0,0,44.5,34.6,54.4,33.11,350,11.23333333,9049452,96716,143678,0.043,122967
1984,MN,0,1,0,0,0,0,0,0,0,0,0,0,0,41.1,30.7,51.6,27.88,600,6.291666667,4157706,86938,71369,0.043,#N/A
1984,MO,0,1,0,0,0,0,0,0,1,0,0,0,100,53.9,43.1,64.8,47.81,900,7.375,4975278,69704,74539,0.043,64731
1984,MS,0,0,0,1,0,0,0,0,0,0,0,0,0,63.2,51.8,74.6,55.37,1200,10.61666667,2578051,48431,28744,0.043,24174
1984,MT,1,0,0,0,0,0,0,0,0,0,0,0,0,40.9,29,52.8,15.95,800,7.508333333,820905,147042,11010,0.043,9536
1984,NC,0,0,0,1,0,0,0,0,1,0,0,0,250,58.4,47.2,69.6,51.44,300,6.575,6164006,53818,88151,0.043,72559
1984,ND,0,1,0,0,0,0,0,0,0,0,0,0,0,40.5,29,52,15.63,3400,5.35,680497,70700,10642,0.043,8348
1984,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,48,36,60,26.01,700,4.491666667,1588639,77358,24631,0.043,20716
1984,NH,0,0,1,0,0,0,0,0,0,0,0,0,0,43.4,32.5,54.3,47.16,1900,4.2,976864,9350,14767,0.043,14120
1984,NJ,0,0,1,0,0,0,0,0,1,0,0,0,1000,52.2,42.4,62.1,48.51,2600,6.266666667,7515473,8722,133572,0.043,124047
1984,NM,0,0,0,0,1,0,0,0,0,0,0,0,0,52.4,38.1,66.5,18.2,1000,7.716666667,1416717,121589,21397,0.043,15913
1984,NV,1,0,0,0,0,0,0,0,0,0,0,0,0,48.6,35.9,61.3,12.4,250,7.658333333,924922,110560,16514,0.043,13412
1984,NY,0,0,1,0,0,0,0,0,1,0,0,0,250,45.2,35.3,54.9,42.84,5700,7.225,17745684,54556,339427,0.043,279078
1984,OH,0,1,0,0,0,0,0,0,0,0,0,0,0,50.3,40.4,60.3,37.39,5500,9.466666667,10737746,44825,163854,0.043,144284
1984,OK,0,0,0,0,1,0,0,0,0,0,0,0,0,59.2,47.1,71.3,35.18,1000,6.791666667,3285533,69899,51291,0.043,41456
1984,OR,1,0,0,0,0,0,0,0,0,0,0,0,0,45.4,34.9,55.8,36.49,850,9.3,2666588,98380,37444,0.043,34160
1984,PA,0,0,1,0,0,0,0,0,1,0,0,0,100,48.3,38.2,58.3,45.97,1300,8.933333333,11815172,46056,167390,0.043,#N/A
1984,PR,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,3300,#N/A,#N/A,#N/A,#N/A,0.043,#N/A
1984,RI,0,0,1,0,0,0,0,0,1,0,0,0,100,49.6,40.4,58.7,49.36,1100,5.316666667,961894,1545,13801,0.043,13109
1984,SC,0,0,0,1,0,0,0,0,1,0,0,0,500,62.2,50.3,74.2,46.48,#N/A,6.95,3271868,32020,41203,0.043,35662
1984,SD,0,1,0,0,0,0,0,0,1,0,0,0,100,44.5,32.4,56.5,21.53,200,4.366666667,697249,77121,9194,0.043,8102
1984,TN,0,0,0,0,1,0,0,0,0,0,0,0,0,57.2,45.9,68.5,56.92,350,8.841666667,4686737,42144,63983,0.043,#N/A
1984,TX,0,0,0,0,1,0,0,0,0,0,0,0,0,64.7,52.3,77,26.18,2200,6.158333333,16007086,268580,288637,0.043,214132
1984,UT,1,0,0,0,0,0,0,0,0,0,0,0,0,46.1,34.1,58.1,16.02,900,6.566666667,1622342,84898,22147,0.043,18447
1984,VA,0,0,0,0,1,0,0,0,1,0,0,0,100,54.9,44.1,65.7,45.84,1700,5.066666667,5643870,42774,89768,0.043,80697
1984,VI,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,6100,#N/A,#N/A,#N/A,#N/A,0.043,#N/A
1984,VT,0,0,1,0,0,0,0,0,0,0,0,0,0,42.4,31.8,53,44.71,950,4.916666667,526660,9615,6895,0.043,6307
1984,WA,1,0,0,0,0,0,0,0,0,0,0,0,0,44.9,35.5,54.2,42,#N/A,9.316666667,4343656,71300,74170,0.043,60690
1984,WI,0,1,0,0,0,0,0,0,0,0,0,0,0,43.2,32.9,53.4,35.18,1000,7.283333333,4735563,65498,70013,0.043,62093
1984,WV,0,0,0,0,1,0,0,0,0,0,0,0,#N/A,51.4,40.7,62.1,46.5,1700,14.09166667,1927697,24230,22172,0.043,19961
1984,WY,1,0,0,0,0,0,0,0,0,0,0,0,0,39.6,27.1,52.1,15.66,1050,6.308333333,504896,97813,12152,0.043,6773
1985,AK,1,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,1500,9.841666667,532495,663267,26142,0.0355,10705
1985,AL,0,0,0,1,0,0,0,0,0,2,0,1,1000,63.3,51.9,74.7,49.54,6700,9.541666667,3972523,52419,53824,0.0355,45699
1985,AR,0,0,0,1,0,0,0,0,0,0,0,1,100,60.6,49.4,71.8,46.37,1900,8.491666667,2327046,53179,29326,0.0355,25895
1985,AZ,0,0,0,0,1,0,0,0,0,0,0,0,0,60.1,46,74.3,12.57,500,6.358333333,3183538,113998,50709,0.0355,43409
1985,CA,1,0,0,0,0,0,0,0,0,0,0,0,0,57.9,45.3,70.5,17.69,650,7.183333333,26441109,163695,523906,0.0355,44359
1985,CO,1,0,0,0,0,0,0,0,0,0,0,0,0,45,31.6,58.4,19.85,4100,5.983333333,3208723,104093,59641,0.0355,48987
1985,CT,0,0,1,0,0,0,0,0,0,1,0,1,500,49.1,38.8,59.4,46.33,2900,4.391666667,3201131,5544,69231,0.0355,59651
1985,DC,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,6800,#N/A,634549,#N/A,#N/A,0.0355,#N/A
1985,DE,0,0,1,0,0,0,0,0,0,1,0,1,250,55.8,45.6,65.9,40.86,500,5.15,618280,2489,13092,0.0355,9830
1985,FL,0,0,0,1,0,0,0,1,0,2,0,1,10000,71.2,60.4,81.8,54.81,#N/A,6.075,11351118,65755,170894,0.0355,166213
1985,GA,0,0,0,1,0,0,0,0,0,0,0,1,250,64.1,52.7,75.5,46.27,60,6.341666667,5962661,59425,98223,0.0355,77822
1985,HI,1,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,100,5.225,1039698,10931,20722,0.0355,16209
1985,IA,0,1,0,0,0,0,0,0,0,0,0,1,100,46.7,36.2,57.2,30.73,600,7.375,2829684,56271,42431,0.0355,37832
1985,ID,1,0,0,0,0,0,0,0,0,0,0,0,0,40.4,28.4,52.3,22.2,3030,7.808333333,994051,83570,13044,0.0355,11428
1985,IL,0,1,0,0,0,0,0,0,0,0,0,1,100,51.4,41.3,61.6,44.26,1100,9.058333333,11399806,57914,206281,0.0355,176973
1985,IN,0,1,0,0,0,0,0,0,0,0,0,1,100,51.7,41.5,61.9,44.31,5000,7.675,5459211,36418,82011,0.0355,71326
1985,KS,0,1,0,0,0,0,0,0,0,0,0,0,0,53.7,41.5,66,31.81,600,5.133333333,2427405,82276,40658,0.0355,34741
1985,KY,0,0,0,1,0,0,0,0,0,0,0,1,100,55.7,44.9,66.5,42.63,700,9,3694826,40410,51893,0.0355,42503
1985,LA,0,0,0,1,0,0,0,0,0,2,0,1,5000,66.9,56.5,77.4,57.87,2000,11.44166667,4408118,51840,84391,0.0355,53003
1985,MA,0,0,1,0,0,0,0,0,0,1,0,0,250,47.8,37.4,58.2,44.36,750,4.15,5880733,10555,116613,0.0355,#N/A
1985,MD,0,0,1,0,0,0,1,0,0,1,0,1,250,55.1,44.8,65.5,41.27,100,4.625,4413071,12407,76878,0.0355,74735
1985,ME,0,0,1,0,0,0,0,0,0,1,0,0,100,40.5,29.9,51.2,39.93,500,5.558333333,1162936,35385,16046,0.0355,14492
1985,MI,0,1,0,0,0,0,0,0,0,0,0,1,100,43.7,33.9,53.6,38.26,350,10,9076293,96716,153605,0.0355,133283
1985,MN,0,1,0,0,0,0,0,0,0,0,0,1,100,39.3,28.7,49.8,30.94,600,6.025,4184302,86938,75832,0.0355,#N/A
1985,MO,0,1,0,0,0,0,0,0,0,0,0,1,100,54,43.3,64.8,49.76,900,6.616666667,5000268,69704,77912,0.0355,69181
1985,MS,0,0,0,1,0,0,0,0,0,2,0,1,2000,63.8,52.6,74.9,50.23,1200,10.43333333,2588102,48431,30138,0.0355,25512
1985,MT,1,0,0,0,0,0,0,0,0,0,0,0,0,40.3,28.4,52.1,17.84,800,7.666666667,822320,147042,10941,0.0355,9671
1985,NC,0,0,0,1,0,0,0,0,0,1,0,1,250,59.5,48.2,70.8,44.89,300,5.65,6253954,53818,96535,0.0355,78746
1985,ND,0,1,0,0,0,0,0,0,0,0,0,0,0,39.2,27.6,50.8,17.52,3400,5.458333333,676980,70700,10655,0.0355,8616
1985,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,47.8,35.3,60.2,22.08,700,5.05,1584664,77358,25717,0.0355,21799
1985,NH,0,0,1,0,0,0,0,0,0,1,0,0,100,43,31.8,54.2,43.18,1900,3.658333333,996753,9350,16578,0.0355,15612
1985,NJ,0,0,1,0,0,0,0,0,0,1,0,1,1000,52.9,42.7,63.2,42.12,2600,5.608333333,7565528,8722,145929,0.0355,132934
1985,NM,0,0,0,0,1,0,0,0,0,0,0,0,0,53.4,38.5,68.4,16.59,1000,8.575,1438361,121589,22534,0.0355,17201
1985,NV,1,0,0,0,0,0,0,0,0,0,0,0,0,49.6,36.1,63.2,8.74,250,7.475,951030,110560,17945,0.0355,14560
1985,NY,0,0,1,0,0,0,0,0,1,1,0,1,1000,45.1,35.1,55.1,40.13,5700,6.6,17791672,54556,364281,0.0355,298210
1985,OH,0,1,0,0,0,0,0,0,1,0,0,1,1000,50.9,40.6,61.3,39.75,5500,8.916666667,10734926,44825,174165,0.0355,152957
1985,OK,0,0,0,0,1,0,0,0,0,0,0,1,100,59.7,47.7,71.6,40.6,1000,7.083333333,3271332,69899,52765,0.0355,43085
1985,OR,1,0,0,0,0,0,0,0,0,0,0,0,0,45.3,33.7,56.8,27.23,850,8.658333333,2672652,98380,39446,0.0355,35890
1985,PA,0,0,1,0,0,0,1,0,1,1,0,1,2000,48.9,38.4,59.4,42.62,1300,8,11770862,46056,176873,0.0355,#N/A
1985,PR,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,3300,#N/A,#N/A,#N/A,#N/A,0.0355,#N/A
1985,RI,0,0,1,0,0,0,0,0,0,1,0,1,250,49.8,40.1,59.4,46.68,1100,4.658333333,968955,1545,15222,0.0355,14086
1985,SC,0,0,0,1,0,0,0,0,0,0,0,1,100,63.3,51.7,74.8,46.58,#N/A,6.8,3303209,32020,43988,0.0355,38283
1985,SD,0,1,0,0,0,0,0,0,0,0,0,0,0,43.7,31.5,56,18.53,200,4.825,698402,77121,9588,0.0355,8309
1985,TN,0,0,0,0,1,0,0,0,0,0,0,1,100,57.9,46.7,69.1,41.15,350,7.916666667,4715296,42144,68426,0.0355,#N/A
1985,TX,0,0,0,0,1,0,0,0,0,0,0,1,250,65.1,53,77.2,28.87,2200,7.025,16272734,268580,307224,0.0355,229609
1985,UT,1,0,0,0,0,0,0,0,0,0,0,0,0,47.6,35.2,60.1,14.56,900,6.05,1642910,84898,24083,0.0355,19592
1985,VA,0,0,0,0,1,0,1,0,0,1,0,1,5000,55.7,44.5,67,43.03,1700,5.408333333,5715153,42774,97967,0.0355,87349
1985,VI,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,6100,#N/A,#N/A,#N/A,#N/A,0.0355,#N/A
1985,VT,0,0,1,0,0,0,0,0,0,1,0,0,100,41.9,31.2,52.6,42.49,950,4.583333333,530035,9615,7524,0.0355,6819
1985,WA,1,0,0,0,0,0,0,0,0,0,0,0,0,44.5,34.5,54.6,36.64,#N/A,8.241666667,4400098,71300,77341,0.0355,64324
1985,WI,0,1,0,0,0,0,0,0,0,0,0,1,100,41.8,31.3,52.3,36.82,1000,7.125,4747767,65498,73820,0.0355,65132
1985,WV,0,0,0,0,1,0,1,0,0,0,0,1,#N/A,52,40.9,63.2,44.43,1700,13.15,1906831,24230,22936,0.0355,20690
1985,WY,1,0,0,0,0,0,0,0,0,0,0,0,0,40.1,27,53.2,14.34,1050,7.016666667,499695,97813,12205,0.0355,7064
1986,AK,1,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,1500,11.1,544268,663267,19181,0.019,10707
1986,AL,0,0,0,1,0,1,0,0,0,0,0,0,500,64.1,52.6,75.5,51.73,6700,9.566666667,3991569,52419,56134,0.019,48218
1986,AR,0,0,0,1,0,1,0,0,0,0,0,0,1000,61.3,50.6,71.9,48.36,1900,8.541666667,2331984,53179,30799,0.019,27108
1986,AZ,0,0,0,0,1,0,0,0,0,0,0,0,0,59.9,46.3,73.6,14.69,500,7.05,3308262,113998,55881,0.019,47424
1986,CA,1,0,0,0,0,0,0,0,1,0,0,0,2000,58.3,45.9,70.6,23.52,650,6.766666667,27102237,163695,563082,0.019,47499
1986,CO,1,0,0,0,0,0,0,0,1,0,0,0,100,45.7,32.5,59,20.6,4100,7.516666667,3237450,104093,60970,0.019,50869
1986,CT,0,0,1,0,0,0,0,0,0,0,0,0,0,48.3,38.2,58.5,47.1,2900,3.758333333,3223740,5544,75305,0.019,64135
1986,DC,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,6800,#N/A,638269,#N/A,#N/A,0.019,#N/A
1986,DE,0,0,1,0,0,0,0,0,0,0,0,0,0,55,45,64.9,39.28,500,4.175,627559,2489,14138,0.019,10410
1986,FL,0,0,0,1,0,0,0,0,0,0,0,0,0,71.4,60.8,82.1,52.48,#N/A,5.841666667,11667505,65755,185852,0.019,179572
1986,GA,0,0,0,1,0,1,0,0,0,0,0,0,1000,65,53.5,76.5,47.69,60,5.916666667,6084666,59425,108089,0.019,84679
1986,HI,1,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,100,4.675,1051762,10931,22437,0.019,17131
1986,IA,0,1,0,0,0,0,0,0,0,0,0,0,0,48.7,38.8,58.5,40,600,6.766666667,2791970,56271,43226,0.019,39066
1986,ID,1,0,0,0,0,0,0,0,0,0,0,0,0,43.7,32.1,55.3,24.34,3030,8.383333333,990224,83570,13220,0.019,11658
1986,IL,0,1,0,0,0,0,0,0,0,0,0,0,0,52.7,42.9,62.5,38.64,1100,8.308333333,11387257,57914,218696,0.019,185655
1986,IN,0,1,0,0,0,0,0,0,0,0,0,0,0,52.3,42.6,62,40.47,5000,6.808333333,5454108,36418,86437,0.019,74931
1986,KS,0,1,0,0,0,0,0,0,0,0,0,0,0,55.6,43.6,67.7,32.21,600,5.358333333,2432619,82276,41795,0.019,36385
1986,KY,0,0,0,1,0,0,0,0,0,0,0,0,0,56.6,46.1,67.1,43.38,700,9.258333333,3687809,40410,53199,0.019,43584
1986,LA,0,0,0,1,0,1,0,0,0,0,0,0,500,67.1,56.9,77.3,56.9,2000,12.51666667,4406919,51840,77107,0.019,52874
1986,MA,0,0,1,0,0,0,0,0,0,0,0,0,0,46.9,36.8,57.1,48.91,750,4,5902678,10555,127155,0.019,#N/A
1986,MD,0,0,1,0,0,0,0,0,0,0,0,0,0,54.5,44.4,64.6,38.77,100,4.55,4486957,12407,83744,0.019,80459
1986,ME,0,0,1,0,0,0,0,0,0,0,0,0,0,39.8,29.2,50.3,40.61,500,5.275,1170126,35385,17382,0.019,15687
1986,MI,0,1,0,0,0,0,0,0,0,0,0,0,0,44.7,35.1,54.4,34.87,350,8.908333333,9127775,96716,163458,0.019,141658
1986,MN,0,1,0,0,0,0,0,0,0,0,0,0,0,41.8,31.5,52,31.28,600,5.583333333,4205212,86938,79450,0.019,#N/A
1986,MO,0,1,0,0,0,0,0,0,0,0,0,0,0,55.6,45.2,66,43.74,900,6.391666667,5023068,69704,83330,0.019,72691
1986,MS,0,0,0,1,0,1,0,0,0,0,0,0,2000,64.4,53.4,75.5,52.64,1200,11.425,2593597,48431,30996,0.019,26387
1986,MT,1,0,0,0,0,0,0,0,0,0,0,0,0,42.6,30.9,54.3,20.31,800,7.95,813739,147042,10979,0.019,10049
1986,NC,0,0,0,1,0,1,0,0,0,0,0,0,1000,59.8,48.9,70.7,43.44,300,5.308333333,6321578,53818,104785,0.019,84666
1986,ND,0,1,0,0,0,0,0,0,0,0,0,0,0,41.8,30.7,52.9,21.63,3400,5.55,669512,70700,9773,0.019,8720
1986,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,50,37.8,62.2,26.86,700,4.833333333,1574333,77358,26045,0.019,22405
1986,NH,0,0,1,0,0,0,0,0,0,0,0,0,0,42.5,31.8,53.2,44.93,1900,2.658333333,1025053,9350,18369,0.019,17240
1986,NJ,0,0,1,0,0,0,0,0,0,0,0,0,0,52.2,42.1,62.2,46.87,2600,5.033333333,7622159,8722,158836,0.019,141912
1986,NM,0,0,0,0,1,0,0,0,0,0,0,0,0,53,39,67,21.31,1000,9.233333333,1462729,121589,21807,0.019,17869
1986,NV,1,0,0,0,0,0,0,0,1,0,0,0,100,50.6,37.1,64.1,9.38,250,6.383333333,980613,110560,19731,0.019,15682
1986,NY,0,0,1,0,0,0,0,0,0,0,0,0,0,45,35.5,54.6,45,5700,6.216666667,17833419,54556,390104,0.019,318024
1986,OH,0,1,0,0,0,0,0,0,0,0,0,0,0,51.7,42,61.3,39.2,5500,8.316666667,10730268,44825,182644,0.019,159587
1986,OK,0,0,0,0,1,0,0,0,0,0,0,0,0,60.2,49.1,71.3,42.48,1000,8.316666667,3252735,69899,48997,0.019,43301
1986,OR,1,0,0,0,0,0,0,0,1,0,0,0,100,47.6,36.4,58.8,32.96,850,7.925,2683528,98380,41730,0.019,37728
1986,PA,0,0,1,0,0,0,0,0,0,0,0,0,0,48.7,38.8,58.6,43.8,1300,6.983333333,11782752,46056,187386,0.019,#N/A
1986,PR,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,3300,#N/A,#N/A,#N/A,#N/A,0.019,#N/A
1986,RI,0,0,1,0,0,0,0,0,0,0,0,0,0,48.8,39.4,58.1,48.65,1100,4.075,977341,1545,16622,0.019,15094
1986,SC,0,0,0,1,0,1,0,0,0,0,0,0,500,64.1,52.7,75.6,44.99,#N/A,6.366666667,3342758,32020,47748,0.019,40760
1986,SD,0,1,0,0,0,0,0,0,0,0,0,0,0,46,34.5,57.5,24.93,200,4.633333333,696034,77121,10067,0.019,8667
1986,TN,0,0,0,0,1,1,0,0,0,0,0,0,1000,58.8,48,69.7,47.24,350,7.9,4738708,42144,73288,0.019,#N/A
1986,TX,0,0,0,0,1,0,0,0,0,0,0,0,0,65.2,53.7,76.7,34.2,2200,8.75,16561113,268580,295721,0.019,234877
1986,UT,1,0,0,0,0,0,0,0,0,0,0,0,0,48.7,36.4,61,15.52,900,6.158333333,1662834,84898,24282,0.019,20489
1986,VA,0,0,0,0,1,1,0,0,0,0,0,0,250,55.6,44.8,66.4,38.49,1700,4.95,5811700,42774,107348,0.019,94082
